image,id
Early_blight/IMG20220323184929_4.jpg,13
Early_blight/IMG20220323184929_5.jpg,13
Early_blight/IMG20220323184929_6.jpg,13
Early_blight/IMG20220323184929_7.jpg,13
Early_blight/IMG20220324111053.jpg,13
Early_blight/IMG20220324111053_2.jpg,13
Early_blight/IMG20220324111053_3.jpg,13
Early_blight/IMG20220324111053_4.jpg,13
Early_blight/IMG20220324111053_6.jpg,13
Early_blight/IMG20220324111053_7.jpg,13
Early_blight/IMG20220324112404.jpg,13
Early_blight/IMG20220324112404_1.jpg,13
Early_blight/IMG20220324112404_3.jpg,13
Early_blight/IMG20220324112404_4.jpg,13
Early_blight/IMG20220324112404_5.jpg,13
Early_blight/IMG20220324112404_6.jpg,13
Early_blight/IMG20220324112404_7.jpg,13
Early_blight/IMG20220324114357.jpg,13
Early_blight/IMG20220324114357_1.jpg,13
Early_blight/IMG20220324114357_2.jpg,13
Early_blight/IMG20220324114357_4.jpg,13
Early_blight/IMG20220324114357_7.jpg,13
Early_blight/IMG20220324114755.jpg,13
Early_blight/IMG20220324114755_2.jpg,13
Early_blight/IMG20220324114755_3.jpg,13
Early_blight/IMG20220324114755_6.jpg,13
Early_blight/IMG20220324114755_7.jpg,13
Early_blight/IMG20220324115008_2.jpg,13
Early_blight/IMG20220324115008_6.jpg,13
Early_blight/IMG20220324115008_7.jpg,13
Early_blight/IMG20220324115257.jpg,13
Early_blight/IMG20220324115257_1.jpg,13
Early_blight/IMG20220324115257_2.jpg,13
Early_blight/IMG20220324115257_5.jpg,13
Early_blight/IMG20220324115257_6.jpg,13
Early_blight/IMG20220324115307.jpg,13
Early_blight/IMG20220324115307_1.jpg,13
Early_blight/IMG20220324115307_4.jpg,13
Early_blight/IMG20220324115307_5.jpg,13
Early_blight/IMG20220324115307_6.jpg,13
Early_blight/IMG20220324115307_7.jpg,13
Early_blight/IMG20220324121417_1.jpg,13
Early_blight/IMG20220324121417_2.jpg,13
Early_blight/IMG20220324121417_3.jpg,13
Early_blight/IMG20220324121417_7.jpg,13
Early_blight/IMG20220324122015_2.jpg,13
Early_blight/IMG20220324122015_3.jpg,13
Early_blight/IMG20220324122015_6.jpg,13
Early_blight/IMG20220324122015_7.jpg,13
Early_blight/IMG20220324122018.jpg,13
Early_blight/IMG20220324122018_1.jpg,13
Early_blight/IMG20220324122018_2.jpg,13
Early_blight/IMG20220324122018_3.jpg,13
Early_blight/IMG20220324122018_4.jpg,13
Early_blight/IMG20220324122018_7.jpg,13
Early_blight/IMG20220324175319.jpg,13
Early_blight/IMG20220324175319_1.jpg,13
Early_blight/IMG20220324175319_3.jpg,13
Early_blight/IMG20220324175319_4.jpg,13
Early_blight/IMG20220324175319_5.jpg,13
Early_blight/IMG20220324175319_7.jpg,13
Early_blight/IMG20220324175323_1.jpg,13
Early_blight/IMG20220324175323_2.jpg,13
Early_blight/IMG20220324175323_4.jpg,13
Early_blight/IMG20220324175323_5.jpg,13
Early_blight/IMG20220324175323_7.jpg,13
Early_blight/IMG20220324175916.jpg,13
Early_blight/IMG20220324175916_2.jpg,13
Early_blight/IMG20220324175916_4.jpg,13
Early_blight/IMG20220324175916_5.jpg,13
Early_blight/IMG20220324175916_6.jpg,13
Early_blight/IMG20220324175916_7.jpg,13
Early_blight/IMG20220324175919.jpg,13
Early_blight/IMG20220324175919_2.jpg,13
Early_blight/IMG20220324175919_3.jpg,13
Early_blight/IMG20220324175919_6.jpg,13
Early_blight/IMG20220324175919_7.jpg,13
Early_blight/IMG20220324180120_1.jpg,13
Early_blight/IMG20220324180120_4.jpg,13
Early_blight/IMG20220324180120_5.jpg,13
Early_blight/IMG20220324180120_6.jpg,13
Early_blight/IMG20220324180120_7.jpg,13
Early_blight/IMG20220324180351.jpg,13
Early_blight/IMG20220324180351_1.jpg,13
Early_blight/IMG20220324180351_2.jpg,13
Early_blight/IMG20220324180351_4.jpg,13
Early_blight/IMG20220324180351_5.jpg,13
Early_blight/IMG20220324180351_7.jpg,13
Early_blight/IMG20220324181738.jpg,13
Early_blight/IMG20220324181738_2.jpg,13
Early_blight/IMG20220324181738_3.jpg,13
Early_blight/IMG20220324181738_4.jpg,13
Early_blight/IMG20220324181738_5.jpg,13
Early_blight/IMG20220324182628.jpg,13
Early_blight/IMG20220324182628_1.jpg,13
Early_blight/IMG20220324182628_2.jpg,13
Early_blight/IMG20220324182628_3.jpg,13
Early_blight/IMG20220324182628_4.jpg,13
Early_blight/IMG20220324182628_6.jpg,13
Early_blight/IMG20220324182628_7.jpg,13
Early_blight/IMG20220324182634.jpg,13
Early_blight/IMG20220324182634_1.jpg,13
Early_blight/IMG20220324182634_3.jpg,13
Early_blight/IMG20220324182634_6.jpg,13
Early_blight/IMG20220324182634_7.jpg,13
Early_blight/IMG20220324182728.jpg,13
Early_blight/IMG20220324182728_1.jpg,13
Early_blight/IMG20220324182728_2.jpg,13
Early_blight/IMG20220324182728_3.jpg,13
Early_blight/IMG20220324182728_5.jpg,13
Early_blight/IMG20220324182728_6.jpg,13
Early_blight/IMG20220324182732_4.jpg,13
Early_blight/IMG20220324182732_5.jpg,13
Early_blight/IMG20220324184123.jpg,13
Early_blight/IMG20220324184123_1.jpg,13
Early_blight/IMG20220324184123_2.jpg,13
Early_blight/IMG20220324184123_7.jpg,13
Early_blight/IMG20220324184129.jpg,13
Early_blight/IMG20220324184129_1.jpg,13
Early_blight/IMG20220324184129_3.jpg,13
Early_blight/IMG20220324184129_5.jpg,13
Early_blight/IMG20220324184129_7.jpg,13
Early_blight/IMG20220324184222.jpg,13
Early_blight/IMG20220324184222_1.jpg,13
Early_blight/IMG20220324184222_2.jpg,13
Early_blight/IMG20220324184222_3.jpg,13
Early_blight/IMG20220324184222_5.jpg,13
Early_blight/IMG20220324184222_6.jpg,13
Early_blight/IMG20220324184222_7.jpg,13
Early_blight/IMG20220324184224_1.jpg,13
Early_blight/IMG20220324184224_4.jpg,13
Early_blight/IMG20220324184224_5.jpg,13
Early_blight/IMG20220324184224_6.jpg,13
Early_blight/IMG20220324184224_7.jpg,13
Early_blight/IMG20220325114801_1.jpg,13
Early_blight/IMG20220325114801_2.jpg,13
Early_blight/IMG20220325114801_4.jpg,13
Early_blight/IMG20220325114801_5.jpg,13
Early_blight/IMG20220325114801_7.jpg,13
Early_blight/IMG20220325120823.jpg,13
Early_blight/IMG20220325120823_5.jpg,13
Early_blight/IMG20220325120823_6.jpg,13
Early_blight/IMG20220325120823_7.jpg,13
Early_blight/IMG20220325133411.jpg,13
Early_blight/IMG20220325133411_1.jpg,13
Early_blight/IMG20220325133411_4.jpg,13
Early_blight/IMG20220325133411_5.jpg,13
Early_blight/IMG20220325133411_6.jpg,13
Early_blight/IMG20220325133636_3.jpg,13
Early_blight/IMG20220325133636_4.jpg,13
Early_blight/IMG20220325133636_5.jpg,13
Early_blight/IMG20220325133636_7.jpg,13
Early_blight/IMG20220325135503.jpg,13
Early_blight/IMG20220325135503_1.jpg,13
Early_blight/IMG20220325135503_3.jpg,13
Early_blight/IMG20220325135503_5.jpg,13
Early_blight/IMG20220325135503_7.jpg,13
Early_blight/IMG20220325140013.jpg,13
Early_blight/IMG20220325140013_1.jpg,13
Early_blight/IMG20220325140013_3.jpg,13
Early_blight/IMG20220325140013_4.jpg,13
Early_blight/IMG20220325140013_5.jpg,13
Early_blight/IMG20220325140013_6.jpg,13
Healthy/IMG20220323101005.jpg,9
Healthy/IMG20220323103145.jpg,9
Healthy/IMG20220323103935.jpg,9
Healthy/IMG20220323103951.jpg,9
Healthy/IMG20220323104902.jpg,9
Healthy/IMG20220323105056.jpg,9
Healthy/IMG20220323105143.jpg,9
Healthy/IMG20220323111532.jpg,9
Healthy/IMG20220323111643.jpg,9
Healthy/IMG20220323124837.jpg,9
Healthy/IMG20220324105003.jpg,9
Healthy/IMG20220324105039.jpg,9
Healthy/IMG20220324105317.jpg,9
Healthy/IMG20220324110529.jpg,9
Healthy/IMG20220324110809.jpg,9
Healthy/IMG20220324110810.jpg,9
Healthy/IMG20220324110814.jpg,9
Healthy/IMG20220324110910.jpg,9
Healthy/IMG20220324110914.jpg,9
Healthy/IMG20220324111038.jpg,9
Healthy/IMG20220324112335.jpg,9
Healthy/IMG20220324112339.jpg,9
Healthy/IMG20220324112350.jpg,9
Healthy/IMG20220324112508.jpg,9
Healthy/IMG20220324112527.jpg,9
Healthy/IMG20220324112530.jpg,9
Healthy/IMG20220324112649.jpg,9
Healthy/IMG20220324112837.jpg,9
Healthy/IMG20220324112848.jpg,9
Healthy/IMG20220324113012.jpg,9
Healthy/IMG20220324113216.jpg,9
Healthy/IMG20220324113224.jpg,9
Healthy/IMG20220324113228.jpg,9
Healthy/IMG20220324113331.jpg,9
Healthy/IMG20220324113410.jpg,9
Healthy/IMG20220324113534.jpg,9
Healthy/IMG20220324113538.jpg,9
Healthy/IMG20220324113702.jpg,9
Healthy/IMG20220324113744.jpg,9
Healthy/IMG20220324114315.jpg,9
Healthy/IMG20220324114318.jpg,9
Healthy/IMG20220324114324.jpg,9
Healthy/IMG20220324114327.jpg,9
Healthy/IMG20220324114331.jpg,9
Healthy/IMG20220324114428.jpg,9
Healthy/IMG20220324114626.jpg,9
Healthy/IMG20220324114650.jpg,9
Healthy/IMG20220324114804.jpg,9
Healthy/IMG20220324114807.jpg,9
Healthy/IMG20220324114813.jpg,9
Healthy/IMG20220324114911.jpg,9
Healthy/IMG20220324114913.jpg,9
Healthy/IMG20220324114934.jpg,9
Healthy/IMG20220324115056.jpg,9
Healthy/IMG20220324115126.jpg,9
Healthy/IMG20220324115132.jpg,9
Healthy/IMG20220324115605.jpg,9
Healthy/IMG20220324115705.jpg,9
Healthy/IMG20220324115841.jpg,9
Healthy/IMG20220324115908.jpg,9
Healthy/IMG20220324115920.jpg,9
Healthy/IMG20220324120424.jpg,9
Healthy/IMG20220324120641.jpg,9
Healthy/IMG20220324120701.jpg,9
Healthy/IMG20220324120936.jpg,9
Healthy/IMG20220324121112.jpg,9
Healthy/IMG20220324121240.jpg,9
Healthy/IMG20220324121832.jpg,9
Healthy/IMG20220324122031.jpg,9
Healthy/IMG20220324175653.jpg,9
Healthy/IMG20220324175658.jpg,9
Healthy/IMG20220324181028.jpg,9
Healthy/IMG20220324181032.jpg,9
Healthy/IMG20220324183800.jpg,9
Healthy/IMG20220325104904.jpg,9
Healthy/IMG20220325105542.jpg,9
Healthy/IMG20220325105627.jpg,9
Healthy/IMG20220325105910.jpg,9
Healthy/IMG20220325110002.jpg,9
Healthy/IMG20220325110815.jpg,9
Healthy/IMG20220325111530.jpg,9
Healthy/IMG20220325111940.jpg,9
Healthy/IMG20220325113209.jpg,9
Healthy/IMG20220325113720.jpg,9
Healthy/IMG20220325113822.jpg,9
Healthy/IMG20220325113826.jpg,9
Healthy/IMG20220325114114.jpg,9
Healthy/IMG20220325114117.jpg,9
Healthy/IMG20220325114131.jpg,9
Healthy/IMG20220325114134.jpg,9
Healthy/IMG20220325114153.jpg,9
Healthy/IMG20220325114156.jpg,9
Healthy/IMG20220325114222.jpg,9
Healthy/IMG20220325114227.jpg,9
Healthy/IMG20220325114231.jpg,9
Healthy/IMG20220325114623.jpg,9
Healthy/IMG20220325114626.jpg,9
Healthy/IMG20220325115245.jpg,9
Healthy/IMG20220325115449.jpg,9
Healthy/IMG20220325120421.jpg,9
Healthy/IMG20220325120423.jpg,9
Healthy/IMG20220325120556.jpg,9
Healthy/IMG20220325120612.jpg,9
Healthy/IMG20220325121059.jpg,9
Healthy/IMG20220325121151.jpg,9
Healthy/IMG20220325121221.jpg,9
Healthy/IMG20220325133245.jpg,9
Healthy/IMG20220325133317.jpg,9
Healthy/IMG20220325133658.jpg,9
Healthy/IMG20220325133722.jpg,9
Healthy/IMG20220325133908.jpg,9
Healthy/IMG20220325133918.jpg,9
Healthy/IMG20220325133921.jpg,9
Healthy/IMG20220325134011.jpg,9
Healthy/IMG20220325134131.jpg,9
Healthy/IMG20220325134330.jpg,9
Healthy/IMG20220325134435.jpg,9
Healthy/IMG20220325134439.jpg,9
Healthy/IMG20220325134620.jpg,9
Healthy/IMG20220325134946.jpg,9
Healthy/IMG20220325134958.jpg,9
Healthy/IMG20220325135000.jpg,9
Healthy/IMG20220325135221.jpg,9
Healthy/IMG20220325135226.jpg,9
Healthy/IMG20220325135257.jpg,9
Healthy/IMG20220325135452.jpg,9
Healthy/IMG20220325135521.jpg,9
Healthy/IMG20220325135842.jpg,9
Healthy/IMG20220325135845.jpg,9
Healthy/IMG20220325140812.jpg,9
Healthy/IMG20220325140955.jpg,9
Healthy/IMG20220325141056.jpg,9
Healthy/IMG20220325141235.jpg,9
Healthy/IMG20220325141239.jpg,9
Healthy/IMG20220325141244.jpg,9
Healthy/IMG20220325141332.jpg,9
Healthy/IMG20220325141445.jpg,9
Healthy/IMG20220325141709.jpg,9
Healthy/IMG20220325141803.jpg,9
Healthy/IMG20220325141806.jpg,9
Healthy/IMG20220325141928.jpg,9
Healthy/IMG20220325142045.jpg,9
Healthy/IMG20220325142126.jpg,9
Healthy/IMG20220325142353.jpg,9
Healthy/IMG20220325142359.jpg,9
Healthy/IMG20220325142408.jpg,9
Healthy/IMG20220325142427.jpg,9
Healthy/IMG20220325142447.jpg,9
Healthy/IMG20220325142455.jpg,9
Healthy/IMG20220325142458.jpg,9
Healthy/IMG20220325142539.jpg,9
Late_blight/IMG20220323105521.jpg,2
Late_blight/IMG20220323105521_1.jpg,2
Late_blight/IMG20220323105521_3.jpg,2
Late_blight/IMG20220323105521_4.jpg,2
Late_blight/IMG20220323105521_5.jpg,2
Late_blight/IMG20220323105521_6.jpg,2
Late_blight/IMG20220323105521_7.jpg,2
Late_blight/IMG20220323110731.jpg,2
Late_blight/IMG20220323110731_1.jpg,2
Late_blight/IMG20220323110731_2.jpg,2
Late_blight/IMG20220323110731_3.jpg,2
Late_blight/IMG20220323110731_5.jpg,2
Late_blight/IMG20220323110731_6.jpg,2
Late_blight/IMG20220323110731_7.jpg,2
Late_blight/IMG20220323122542_3.jpg,2
Late_blight/IMG20220323122542_4.jpg,2
Late_blight/IMG20220323122542_6.jpg,2
Late_blight/IMG20220323122542_7.jpg,2
Late_blight/IMG20220323122740.jpg,2
Late_blight/IMG20220323122740_2.jpg,2
Late_blight/IMG20220323122740_3.jpg,2
Late_blight/IMG20220323122740_4.jpg,2
Late_blight/IMG20220323122740_5.jpg,2
Late_blight/IMG20220323122740_7.jpg,2
Late_blight/IMG20220323122824.jpg,2
Late_blight/IMG20220323122824_1.jpg,2
Late_blight/IMG20220323122824_2.jpg,2
Late_blight/IMG20220323122824_3.jpg,2
Late_blight/IMG20220323122824_4.jpg,2
Late_blight/IMG20220323122824_5.jpg,2
Late_blight/IMG20220323122824_7.jpg,2
Late_blight/IMG20220323122847_1.jpg,2
Late_blight/IMG20220323122847_2.jpg,2
Late_blight/IMG20220323122847_5.jpg,2
Late_blight/IMG20220323122847_7.jpg,2
Late_blight/IMG20220323122853.jpg,2
Late_blight/IMG20220323122853_1.jpg,2
Late_blight/IMG20220323122853_2.jpg,2
Late_blight/IMG20220323122853_4.jpg,2
Late_blight/IMG20220323122907.jpg,2
Late_blight/IMG20220323122907_2.jpg,2
Late_blight/IMG20220323122907_3.jpg,2
Late_blight/IMG20220323122907_5.jpg,2
Late_blight/IMG20220323122907_6.jpg,2
Late_blight/IMG20220323122907_7.jpg,2
Late_blight/IMG20220323123120.jpg,2
Late_blight/IMG20220323123120_1.jpg,2
Late_blight/IMG20220323123120_3.jpg,2
Late_blight/IMG20220323123120_5.jpg,2
Late_blight/IMG20220323123120_7.jpg,2
Late_blight/IMG20220323124538.jpg,2
Late_blight/IMG20220323124538_2.jpg,2
Late_blight/IMG20220323124538_3.jpg,2
Late_blight/IMG20220323124538_4.jpg,2
Late_blight/IMG20220323124538_5.jpg,2
Late_blight/IMG20220323124538_6.jpg,2
Late_blight/IMG20220323124538_7.jpg,2
Late_blight/IMG20220323124549_1.jpg,2
Late_blight/IMG20220323124549_3.jpg,2
Late_blight/IMG20220323124549_4.jpg,2
Late_blight/IMG20220323124549_5.jpg,2
Late_blight/IMG20220323124549_6.jpg,2
Late_blight/IMG20220323124905.jpg,2
Late_blight/IMG20220323124905_1.jpg,2
Late_blight/IMG20220323124905_2.jpg,2
Late_blight/IMG20220323124905_3.jpg,2
Late_blight/IMG20220323124905_4.jpg,2
Late_blight/IMG20220323124905_5.jpg,2
Late_blight/IMG20220323124905_6.jpg,2
Late_blight/IMG20220323124905_7.jpg,2
Late_blight/IMG20220323125930.jpg,2
Late_blight/IMG20220323125930_1.jpg,2
Late_blight/IMG20220323125930_2.jpg,2
Late_blight/IMG20220323125930_3.jpg,2
Late_blight/IMG20220323125930_4.jpg,2
Late_blight/IMG20220323125930_5.jpg,2
Late_blight/IMG20220323125930_6.jpg,2
Late_blight/IMG20220323125930_7.jpg,2
Late_blight/IMG20220323130006.jpg,2
Late_blight/IMG20220323130006_2.jpg,2
Late_blight/IMG20220323130006_4.jpg,2
Late_blight/IMG20220323130006_5.jpg,2
Late_blight/IMG20220323130006_6.jpg,2
Late_blight/IMG20220323130411.jpg,2
Late_blight/IMG20220323130411_1.jpg,2
Late_blight/IMG20220323130411_2.jpg,2
Late_blight/IMG20220323130411_3.jpg,2
Late_blight/IMG20220323130411_5.jpg,2
Late_blight/IMG20220323130411_6.jpg,2
Late_blight/IMG20220323130411_7.jpg,2
Late_blight/IMG20220323130415.jpg,2
Late_blight/IMG20220323130415_2.jpg,2
Late_blight/IMG20220323130415_3.jpg,2
Late_blight/IMG20220323130415_4.jpg,2
Late_blight/IMG20220323130415_5.jpg,2
Late_blight/IMG20220323130415_6.jpg,2
Late_blight/IMG20220323130415_7.jpg,2
Late_blight/IMG20220323130422.jpg,2
Late_blight/IMG20220323130422_1.jpg,2
Late_blight/IMG20220323130422_2.jpg,2
Late_blight/IMG20220323130422_3.jpg,2
Late_blight/IMG20220323130422_4.jpg,2
Late_blight/IMG20220323130422_6.jpg,2
Late_blight/IMG20220323130422_7.jpg,2
Late_blight/IMG20220323130658.jpg,2
Late_blight/IMG20220323130658_1.jpg,2
Late_blight/IMG20220323130658_2.jpg,2
Late_blight/IMG20220323130658_4.jpg,2
Late_blight/IMG20220323130658_5.jpg,2
Late_blight/IMG20220323130658_7.jpg,2
Late_blight/IMG20220323130703.jpg,2
Late_blight/IMG20220323130703_1.jpg,2
Late_blight/IMG20220323130703_2.jpg,2
Late_blight/IMG20220323130703_4.jpg,2
Late_blight/IMG20220323130703_5.jpg,2
Late_blight/IMG20220323130703_6.jpg,2
Late_blight/IMG20220323132118_2.jpg,2
Late_blight/IMG20220323132118_3.jpg,2
Late_blight/IMG20220323132118_5.jpg,2
Late_blight/IMG20220323132118_6.jpg,2
Late_blight/IMG20220323132401.jpg,2
Late_blight/IMG20220323132401_1.jpg,2
Late_blight/IMG20220323132401_4.jpg,2
Late_blight/IMG20220323132401_5.jpg,2
Late_blight/IMG20220323132401_7.jpg,2
Late_blight/IMG20220323175322.jpg,2
Late_blight/IMG20220323175322_2.jpg,2
Late_blight/IMG20220323175322_3.jpg,2
Late_blight/IMG20220323175322_4.jpg,2
Late_blight/IMG20220323175322_5.jpg,2
Late_blight/IMG20220323175333.jpg,2
Late_blight/IMG20220323175333_1.jpg,2
Late_blight/IMG20220323175333_2.jpg,2
Late_blight/IMG20220323175333_4.jpg,2
Late_blight/IMG20220323175333_5.jpg,2
